name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,location
"2210 FM 973, Austin, TX 78725",02/07/2020,74.9,31.2,51.2,74.9,28.5,50.3,30.0,49.1,0.0,0,0.0,,0,0,30.3,17.2,239.8,1012.9,29.1,9.9,183.1,15.9,7,,2020-02-07T07:17:29,2020-02-07T18:12:15,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/08/2020,69.1,38.0,54.8,69.1,33.3,53.7,42.7,64.9,0.0,0,0.0,,0,0,28.3,14.5,94.1,1019.7,60.4,9.9,113.8,10.0,5,,2020-02-08T07:16:45,2020-02-08T18:13:05,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/09/2020,73.0,62.1,68.1,73.0,62.1,68.1,64.8,89.5,0.036,100,25.0,rain,0,0,29.2,18.0,165.6,1014.6,96.1,7.6,25.5,2.0,1,,2020-02-09T07:15:59,2020-02-09T18:13:55,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/10/2020,71.7,48.7,58.7,71.7,42.6,57.7,55.2,88.2,0.21,100,25.0,rain,0,0,24.8,20.4,9.0,1014.1,91.2,5.8,19.0,1.5,1,,2020-02-10T07:15:12,2020-02-10T18:14:45,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/11/2020,47.8,43.9,45.7,42.2,36.8,39.4,42.5,88.7,0.29,100,62.5,rain,0,0,25.1,15.6,4.2,1018.0,95.6,6.3,19.5,1.7,1,,2020-02-11T07:14:24,2020-02-11T18:15:34,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/12/2020,57.6,43.4,48.2,57.6,38.6,45.9,43.7,85.1,0.781,100,33.33,rain,0,0,31.3,14.7,325.5,1013.0,58.4,8.3,97.3,8.4,4,,2020-02-12T07:13:35,2020-02-12T18:16:23,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/13/2020,53.0,37.4,45.8,53.0,34.0,41.9,37.4,73.3,0.0,0,0.0,,0,0,28.9,18.6,13.6,1023.7,29.1,9.9,163.6,14.0,7,,2020-02-13T07:12:45,2020-02-13T18:17:12,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/14/2020,57.9,30.3,42.7,57.9,23.7,39.6,33.2,71.2,0.0,0,0.0,,0,0,24.2,12.1,37.2,1029.2,12.1,9.9,199.9,17.3,7,,2020-02-14T07:11:53,2020-02-14T18:18:00,0.69,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/15/2020,64.9,31.8,49.9,64.9,31.8,49.9,43.1,78.7,0.0,0,0.0,,0,0,23.5,15.3,184.0,1022.6,64.6,9.3,88.8,7.6,4,,2020-02-15T07:11:00,2020-02-15T18:18:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/16/2020,75.9,45.7,60.2,75.9,45.7,60.2,53.8,80.6,0.0,0,0.0,,0,0,17.2,10.7,204.1,1015.5,65.4,9.0,117.6,10.2,5,,2020-02-16T07:10:06,2020-02-16T18:19:35,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/17/2020,79.0,54.5,69.0,79.0,54.5,69.0,64.0,85.3,0.012,100,12.5,rain,0,0,24.4,15.3,194.7,1010.1,63.4,7.3,87.9,7.5,4,,2020-02-17T07:09:12,2020-02-17T18:20:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/18/2020,72.7,50.1,63.3,72.7,50.1,63.3,58.9,85.8,0.042,100,20.83,rain,0,0,32.2,20.8,3.2,1015.4,89.8,6.7,30.2,2.6,2,,2020-02-18T07:08:16,2020-02-18T18:21:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/19/2020,51.0,47.9,49.2,51.0,43.0,44.4,46.1,89.2,0.066,100,41.67,rain,0,0,21.9,18.5,12.8,1023.3,97.1,7.9,22.5,1.8,1,,2020-02-19T07:07:19,2020-02-19T18:21:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/20/2020,51.2,44.4,47.0,51.2,36.8,41.4,41.5,81.7,0.342,100,58.33,rain,0,0,34.7,25.4,6.4,1028.8,71.6,7.7,33.9,2.7,2,,2020-02-20T07:06:21,2020-02-20T18:22:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/21/2020,53.2,36.0,44.4,53.2,27.7,40.1,32.5,63.6,0.0,0,0.0,,0,0,21.9,16.4,17.9,1036.6,36.4,9.9,204.8,17.7,8,,2020-02-21T07:05:22,2020-02-21T18:23:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/22/2020,63.0,38.8,51.6,63.0,38.8,51.5,38.5,62.9,0.0,0,0.0,,0,0,23.0,13.0,169.1,1027.5,62.0,9.9,181.3,15.6,7,,2020-02-22T07:04:22,2020-02-22T18:24:12,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/23/2020,69.8,53.9,61.4,69.8,53.9,61.4,53.8,76.5,0.0,0,0.0,,0,0,27.7,19.3,165.7,1016.4,92.4,9.9,45.3,3.9,3,,2020-02-23T07:03:22,2020-02-23T18:24:56,0.0,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/24/2020,70.0,48.5,63.2,70.0,47.8,63.2,49.3,64.7,0.001,100,4.17,rain,0,0,22.9,12.3,276.1,1010.4,59.3,9.7,117.3,10.1,4,,2020-02-24T07:02:20,2020-02-24T18:25:41,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/25/2020,66.7,40.9,54.7,66.7,36.5,53.7,39.3,59.2,0.0,0,0.0,,0,0,31.1,19.9,356.2,1014.3,26.1,9.9,206.0,17.6,7,,2020-02-25T07:01:18,2020-02-25T18:26:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/26/2020,55.1,34.0,46.6,55.1,30.4,42.5,23.9,42.1,0.0,0,0.0,,0,0,38.7,24.2,339.2,1029.2,40.1,9.9,216.4,18.6,8,,2020-02-26T07:00:15,2020-02-26T18:27:08,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/27/2020,62.9,26.8,44.2,62.9,26.7,43.2,23.9,50.4,0.0,0,0.0,,0,0,19.5,9.8,213.0,1029.1,0.0,9.9,226.3,19.3,8,,2020-02-27T06:59:11,2020-02-27T18:27:51,0.14,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/28/2020,73.1,32.7,52.0,73.1,26.9,51.0,29.6,46.7,0.0,0,0.0,,0,0,15.2,9.9,240.1,1027.6,38.8,9.8,212.1,18.2,8,,2020-02-28T06:58:07,2020-02-28T18:28:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",02/29/2020,74.1,37.3,57.0,74.1,37.3,57.0,38.9,54.7,0.0,0,0.0,,0,0,33.9,22.4,173.8,1022.7,48.5,9.8,215.3,18.7,8,,2020-02-29T06:57:01,2020-02-29T18:29:17,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/01/2020,76.9,55.3,64.8,76.9,55.3,64.8,57.0,77.1,0.0,0,0.0,,0,0,30.0,19.0,186.1,1012.9,65.5,9.9,106.8,9.0,5,,2020-03-01T06:55:56,2020-03-01T18:29:59,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/02/2020,77.0,64.7,69.4,77.0,64.7,69.4,63.4,82.2,0.0,0,0.0,,0,0,23.0,13.5,188.2,1009.2,82.3,8.4,92.2,8.0,4,,2020-03-02T06:54:49,2020-03-02T18:30:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/03/2020,74.8,60.6,68.8,74.8,60.6,68.8,63.9,85.0,0.0,0,0.0,,0,0,24.0,13.9,60.1,1008.0,71.9,6.3,62.8,5.6,2,,2020-03-03T06:53:42,2020-03-03T18:31:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/04/2020,68.0,54.0,62.9,68.0,54.0,62.9,58.3,85.5,0.884,100,37.5,rain,0,0,34.3,22.3,18.2,1009.6,83.0,7.8,60.8,5.4,3,,2020-03-04T06:52:34,2020-03-04T18:32:03,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/05/2020,74.1,48.7,59.4,74.1,46.9,59.3,44.1,61.6,0.0,0,0.0,,0,0,30.2,17.3,347.0,1023.4,24.6,9.9,236.3,20.4,8,,2020-03-05T06:51:26,2020-03-05T18:32:44,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/06/2020,69.3,44.2,56.6,69.3,42.8,56.5,34.9,48.7,0.0,0,0.0,,0,0,33.0,19.4,23.0,1030.8,36.5,9.9,240.5,20.6,8,,2020-03-06T06:50:17,2020-03-06T18:33:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/07/2020,62.7,40.9,51.1,62.7,40.9,51.1,41.2,70.2,0.001,100,4.17,rain,0,0,22.4,13.3,124.1,1028.3,60.0,9.9,74.1,6.5,4,,2020-03-07T06:49:08,2020-03-07T18:34:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/08/2020,75.5,42.1,59.7,75.5,42.1,59.7,50.7,74.5,0.0,0,0.0,,0,0,30.9,19.6,158.1,1023.5,63.8,9.0,136.3,11.2,5,,2020-03-08T07:47:58,2020-03-08T19:34:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/09/2020,68.9,64.2,65.9,68.9,64.2,65.9,62.9,90.1,0.211,100,41.67,rain,0,0,26.6,17.4,177.0,1021.1,87.4,8.4,29.4,2.4,1,,2020-03-09T07:46:48,2020-03-09T19:35:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/10/2020,80.0,58.0,68.4,81.6,58.0,68.5,62.4,82.7,0.001,100,4.17,rain,0,0,18.8,9.9,187.0,1022.7,70.0,8.1,150.3,13.0,6,,2020-03-10T07:45:37,2020-03-10T19:36:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/11/2020,82.9,64.8,72.4,84.3,64.8,72.8,64.0,76.8,0.0,0,0.0,,0,0,24.0,14.2,189.1,1017.0,56.7,8.3,177.0,15.5,7,,2020-03-11T07:44:26,2020-03-11T19:36:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/12/2020,85.8,67.9,74.4,87.5,67.9,74.8,64.2,72.2,0.0,0,0.0,,0,0,26.0,17.2,179.8,1011.3,71.7,9.9,200.5,17.2,7,,2020-03-12T07:43:15,2020-03-12T19:37:22,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/13/2020,82.9,68.1,73.9,84.5,68.1,74.1,64.8,74.4,0.0,0,0.0,,0,0,27.2,17.6,150.4,1013.2,81.2,9.8,142.7,12.3,6,,2020-03-13T07:42:03,2020-03-13T19:38:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/14/2020,83.1,71.0,75.6,85.4,71.0,76.3,66.3,73.9,0.0,0,0.0,,0,0,28.7,17.0,154.4,1017.1,76.2,9.2,137.4,11.8,6,,2020-03-14T07:40:51,2020-03-14T19:38:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/15/2020,71.7,59.9,63.1,71.7,59.9,63.1,59.5,88.0,0.051,100,16.67,rain,0,0,18.3,14.2,18.4,1022.6,93.3,6.6,43.2,3.8,2,,2020-03-15T07:39:39,2020-03-15T19:39:18,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/16/2020,73.1,59.9,66.3,73.1,59.9,66.3,62.0,86.4,0.0,0,0.0,,0,0,21.9,13.6,67.9,1020.4,94.1,7.4,89.7,7.8,4,,2020-03-16T07:38:27,2020-03-16T19:39:56,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/17/2020,80.2,67.9,72.5,82.4,67.9,72.6,67.1,83.8,0.338,100,12.5,rain,0,0,35.6,14.6,143.4,1016.8,74.5,8.2,106.3,9.2,4,,2020-03-17T07:37:14,2020-03-17T19:40:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/18/2020,82.1,70.0,74.7,85.0,70.0,75.2,66.9,77.6,0.0,0,0.0,,0,0,25.9,16.6,164.2,1014.1,67.2,9.7,123.9,10.4,4,,2020-03-18T07:36:02,2020-03-18T19:41:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/19/2020,80.9,69.2,74.5,84.0,69.2,75.0,67.9,80.4,0.029,100,4.17,rain,0,0,28.6,15.4,167.2,1013.0,64.0,9.1,92.6,8.0,4,,2020-03-19T07:34:49,2020-03-19T19:41:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/20/2020,73.1,53.8,61.5,73.1,53.8,61.5,57.2,85.7,0.748,100,66.67,rain,0,0,37.8,24.3,17.3,1022.1,79.2,8.5,51.5,4.5,2,,2020-03-20T07:33:36,2020-03-20T19:42:27,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/21/2020,55.0,48.7,51.8,55.0,42.5,50.4,46.6,82.5,0.957,100,37.5,rain,0,0,26.6,17.3,13.2,1025.9,94.5,7.9,62.6,5.3,4,,2020-03-21T07:32:23,2020-03-21T19:43:04,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/22/2020,67.7,54.0,60.6,67.7,54.0,60.6,58.6,93.2,0.031,100,20.83,rain,0,0,9.2,7.7,20.8,1019.3,98.6,2.6,54.6,4.6,2,,2020-03-22T07:31:09,2020-03-22T19:43:41,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/23/2020,82.1,65.8,72.3,84.3,65.8,72.9,66.5,83.2,0.02,100,12.5,rain,0,0,23.9,13.8,174.5,1015.4,86.3,5.6,144.7,12.6,6,,2020-03-23T07:29:56,2020-03-23T19:44:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/24/2020,90.9,62.6,74.6,90.1,62.6,74.4,61.1,68.4,0.0,0,0.0,,0,0,22.8,12.3,216.6,1011.7,42.5,8.9,233.5,20.3,8,,2020-03-24T07:28:43,2020-03-24T19:44:55,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/25/2020,88.2,54.1,70.6,90.4,54.1,71.4,61.6,75.7,0.0,0,0.0,,0,0,21.7,12.0,170.2,1011.6,23.7,7.9,230.9,20.0,8,,2020-03-25T07:27:30,2020-03-25T19:45:32,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/26/2020,87.1,66.9,75.5,89.4,66.9,76.3,67.0,76.7,0.0,0,0.0,,0,0,26.6,14.1,169.7,1009.1,54.1,7.8,203.7,17.6,8,,2020-03-26T07:26:17,2020-03-26T19:46:09,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/27/2020,88.0,69.2,77.0,91.6,69.2,78.2,67.8,75.2,0.0,0,0.0,,0,0,29.8,17.7,172.1,1006.3,68.1,8.8,175.9,15.4,7,,2020-03-27T07:25:04,2020-03-27T19:46:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/28/2020,78.2,52.1,70.5,78.2,52.1,70.5,57.7,69.5,0.082,100,25.0,rain,0,0,29.8,13.9,247.3,1009.7,65.4,8.4,129.2,11.1,6,,2020-03-28T07:23:51,2020-03-28T19:47:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/29/2020,78.8,48.3,63.7,78.8,47.6,63.7,46.0,57.3,0.0,0,0.0,,0,0,19.7,14.4,52.9,1018.5,60.8,9.9,200.1,17.3,7,,2020-03-29T07:22:38,2020-03-29T19:48:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/30/2020,70.9,63.2,67.0,70.9,63.2,67.0,61.6,83.7,0.334,100,41.67,rain,0,0,22.1,9.0,106.9,1013.8,87.1,6.0,15.5,1.2,1,,2020-03-30T07:21:26,2020-03-30T19:48:36,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"2210 FM 973, Austin, TX 78725",03/31/2020,71.2,54.5,64.4,71.2,54.5,64.4,56.4,77.4,0.001,100,4.17,rain,0,0,28.0,17.8,19.2,1015.2,53.3,8.3,242.9,20.9,9,,2020-03-31T07:20:13,2020-03-31T19:49:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958",HORNSBY BEND
"12200 Carl Rd, Creedmoor, TX 78610",01/01/2020,56.8,50.0,53.6,56.8,50.0,53.6,37.2,54.9,0.0,0,0.0,,0,0,14.5,10.1,187.9,1014.8,97.8,9.7,32.8,2.7,3,,2020-01-01T07:27:12,2020-01-01T17:41:52,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"C9790,72253912979,KATT,KAUS,KRET2,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/02/2020,60.6,43.0,53.7,60.6,43.0,53.7,50.0,87.3,0.018,100,12.5,rain,0,0,14.8,8.0,164.2,1004.6,68.6,8.3,29.6,2.7,1,,2020-01-02T07:27:26,2020-01-02T17:42:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9790,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/03/2020,65.4,42.1,54.1,65.4,42.1,53.8,40.9,64.4,0.0,0,0.0,,0,0,27.7,15.3,313.8,1014.4,25.9,9.8,115.0,9.9,6,,2020-01-03T07:27:38,2020-01-03T17:43:18,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9790,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/04/2020,71.3,35.3,52.5,71.3,31.4,51.5,31.3,48.1,0.0,0,0.0,,0,0,18.3,7.1,284.3,1026.7,0.0,9.9,120.9,10.5,6,,2020-01-04T07:27:49,2020-01-04T17:44:03,0.31,Clear,Clear conditions throughout the day.,clear-day,"C9790,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/05/2020,74.2,40.3,56.7,74.2,38.0,56.0,33.7,44.6,0.0,0,0.0,,0,0,25.3,18.9,214.6,1025.2,0.0,9.9,126.0,10.9,6,,2020-01-05T07:27:58,2020-01-05T17:44:48,0.34,Clear,Clear conditions throughout the day.,clear-day,"C9790,72253912979,KATT,KAUS,KRET2,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/06/2020,74.9,37.8,56.0,74.9,37.8,55.9,41.9,62.7,0.0,0,0.0,,0,0,26.4,16.1,246.4,1020.8,17.6,9.7,122.3,10.5,6,,2020-01-06T07:28:06,2020-01-06T17:45:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"C9790,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",01/07/2020,67.6,34.3,51.3,67.6,34.3,50.6,24.3,39.6,0.0,0,0.0,,0,0,25.3,15.0,1.2,1028.9,7.1,9.9,135.5,11.6,6,,2020-01-07T07:28:12,2020-01-07T17:46:21,0.4,Clear,Clear conditions throughout the day.,clear-day,"C9790,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
